movie_id,story
64983,"Wounded in Africa during World War II, Nazi Col. Claus von Stauffenberg returns to his native Germany and joins the Resistance in a daring plan to create a shadow government and assassinate Adolf Hitler. When events unfold so that he becomes a central player, he finds himself tasked with both leading the coup and personally killing the F\xc3\xbchrer."
130520,"When Earth is taken over by the overly-confident Boov, an alien race in search of a new place to call home, all humans are promptly relocated, while all Boov get busy reorganizing the planet. But when one resourceful girl, Tip, manages to avoid capture, she finds herself the accidental accomplice of a banished Boov named Oh. The two fugitives realize there\xe2\x80\x99s a lot more at stake than intergalactic relations as they embark on the road trip of a lifetime."
196057,"When Lucian and Miranda are left alone in an isolated mansion for the weekend, their mutual attraction grows, as does their unease about the whereabouts of Miranda\'s ex-boyfriend who may be hiding somewhere in the house."
64986,"A regular guy struggles with a repressive home and professional life, as well as making amends for the trouble his free-spirited brother and sister cause about town."
130524,"Colin, an ambitious young American businessman, has a deal with a potential client, a rich Arab sheikh who is a passionate pigeon fancier. The sheikh has tried several times to buy a champion pigeon, but the owner continues to stubbornly refuse his offer. In an attempt to gain the trust of the Sheikh, Colin offers him a deal: if he manages to convince the owner to sell the champion pigeon, the sheikh will agree to do business with Colin\'s company. But when Colin meets Jos, the grumpy owner of the pigeon, and Isabella, his granddaughter, he realizes that this mission will not be as easy as he had hoped."
64990,"Interviews, archival footage and home movies are used to illustrate a social history of folk artists Pete Seeger."
130526,Mysteries keep revolving around Tam\xe2\x80\x99s life.
64993,"Three moments in Takaki\'s life: his relationship with Akari and their forced separation; his friendship with Kanae, who is secretly in love with him; the demands and disappointments of adulthood, an unhappy life in a cold city."
196065,"A teenager is fixated on blowing himself up - not for the purpose of suicide or terrorism, but for the sensation and spectacle. His obsession provokes various reactions from his tight-knit group of friends."
196067,"In the middle of Yosemite National Park towers El Capitan, a huge block of granite whose smoothest side, the Dawn Wall, is said to be the most difficult rock climb in the world. Tommy Caldwell didn\xe2\x80\x99t see inhospitable terrain, but rather a puzzle almost a kilometer tall. In The Dawn Wall, we follow him and Kevin Jorgeson in their historic ascent to the summit."
64997,"In this modern retelling of H.G. Wells\' classic sci-fi horror, civilization is laid to ruin when a super race of aliens invades Earth. In a blink of an eye, massive ""walkers"" cover the planet, annihilating all in their path. As cities crumble and human flesh is ripped from the bone, one man struggles to find the one weapon that will turn the tide for mankind."
196071,"In this adaptation of Charles Dickens\' A Christmas Carol, Daffy Duck is the greedy proprietor of the Lucky Duck Mega-Mart and all he can think about is the money to be made during the holiday season."
65001,"An exploration of the dark side of Christianity, following acclaimed author and former priest James Carroll on a journey of remembrance and reckoning."
196073,"India, 1918. On the outskirts of Tumbbad, a cursed village where it always rains, Vinayak, along with his mother and his brother, care of a mysterious old woman who keeps the secret of an ancestral treasure that Vinayak gets obsessed with."
196081,"19-year-old Ben Burns unexpectedly returns home to his family\'s suburban home on Christmas Eve morning. Ben\'s mother, Holly, is relieved and welcoming but wary of her son staying clean. Over a turbulent 24 hours, new truths are revealed, and a mother\'s undying love for her son is tested as she does everything in her power to keep him safe."
